day,medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,birth_date
12,2024-08-07,Silver Medal,2,GUZMAN LOPEZ Yusneylis,Female,Cuba,CUB,Cuba,,,Wrestling,Women's Freestyle 50kg,HATH,1996-08-08
12,2024-08-07,Bronze Medal,3,SUSAKI Yui,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 50kg,HATH,1999-06-30
12,2024-08-07,Bronze Medal,3,FENG Ziqi,Female,China,CHN,China,,,Wrestling,Women's Freestyle 50kg,HATH,1999-06-29
12,2024-08-07,Gold Medal,1,CHANG Hao,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1997-04-28
12,2024-08-07,Gold Medal,1,FENG Yu,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1999-09-30
12,2024-08-07,Gold Medal,1,WANG Qianyi,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1997-01-16
12,2024-08-07,Gold Medal,1,WANG Ciyue,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1999-11-14
12,2024-08-07,Gold Medal,1,WANG Liuyi,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1997-01-16
12,2024-08-07,Gold Medal,1,XIANG Binxuan,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,2001-11-16
12,2024-08-07,Gold Medal,1,XIAO Yanning,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1998-02-23
12,2024-08-07,Gold Medal,1,ZHANG Yayi,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1997-05-06
12,2024-08-07,Gold Medal,1,CHENG Wentao,Female,China,CHN,China,People's Republic of China,O,Artistic Swimming,Team,TEAM,1998-05-18
12,2024-08-07,Silver Medal,2,ALVAREZ Anita,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,1996-12-02
12,2024-08-07,Silver Medal,2,CZARKOWSKI Jaime,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2003-12-05
12,2024-08-07,Silver Medal,2,FIELD Megumi,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2005-10-15
12,2024-08-07,Silver Medal,2,HUNTER Keana,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2004-03-04
12,2024-08-07,Silver Medal,2,KWON Audrey,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2006-06-16
12,2024-08-07,Silver Medal,2,LUU Jacklyn,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,1999-04-30
12,2024-08-07,Silver Medal,2,RAMIREZ Daniella,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2001-10-06
12,2024-08-07,Silver Medal,2,REMATI Ruby,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2002-08-14
12,2024-08-07,Silver Medal,2,LIU Calista,Female,United States,USA,United States,United States of America,O,Artistic Swimming,Team,TEAM,2005-12-18
12,2024-08-07,Bronze Medal,3,TIO CASAS Iris,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2002-11-02
12,2024-08-07,Bronze Medal,3,OZHOGINA OZHOGIN Alisa,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2000-10-31
12,2024-08-07,Bronze Medal,3,MAS PUJADAS Meritxell,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,1994-12-25
12,2024-08-07,Bronze Medal,3,TOLEDANO LAUT Blanca,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2000-11-03
12,2024-08-07,Bronze Medal,3,RAMIREZ IBANEZ Paula,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,1996-04-23
12,2024-08-07,Bronze Medal,3,LLUIS VALETTE Lilou,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2006-07-28
12,2024-08-07,Bronze Medal,3,GARCIA POLO Marina,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2004-12-05
12,2024-08-07,Bronze Medal,3,FERRE GASET Txell,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2006-11-10
12,2024-08-07,Bronze Medal,3,SALDANA LOPEZ Sara,Female,Spain,ESP,Spain,Spain,O,Artistic Swimming,Team,TEAM,2000-07-25
12,2024-08-07,Gold Medal,1,MARTIN Alvaro,Male,Spain,ESP,Spain,MARTIN A / PEREZ M,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,1994-06-18
12,2024-08-07,Gold Medal,1,PEREZ Maria,Female,Spain,ESP,Spain,MARTIN A / PEREZ M,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,1996-04-29
12,2024-08-07,Silver Medal,2,PINTADO Brian Daniel,Male,Ecuador,ECU,Ecuador,PINTADO BD / MOREJON G,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,1995-07-29
12,2024-08-07,Silver Medal,2,MOREJON Glenda,Female,Ecuador,ECU,Ecuador,PINTADO BD / MOREJON G,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,2000-05-30
12,2024-08-07,Bronze Medal,3,COWLEY Rhydian,Male,Australia,AUS,Australia,COWLEY R / MONTAG J,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,1991-01-04
12,2024-08-07,Bronze Medal,3,MONTAG Jemima,Female,Australia,AUS,Australia,COWLEY R / MONTAG J,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,1998-02-15
12,2024-08-07,Gold Medal,1,BLEDDYN Oliver,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,2002-01-27
12,2024-08-07,Gold Medal,1,O'BRIEN Kelland,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,1998-05-22
12,2024-08-07,Gold Medal,1,WELSFORD Sam,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,1996-01-19
12,2024-08-07,Gold Medal,1,LEAHY Conor,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,1999-04-16
12,2024-08-07,Gold Medal,1,MORIARTY James,Male,Australia,AUS,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,2001-06-07
12,2024-08-07,Silver Medal,2,VERNON Ethan,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,2000-08-26
12,2024-08-07,Silver Medal,2,WOOD Oliver,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,1995-11-26
12,2024-08-07,Silver Medal,2,BIGHAM Daniel,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,1991-10-02
12,2024-08-07,Silver Medal,2,TANFIELD Charlie,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,1996-11-17
12,2024-08-07,Silver Medal,2,HAYTER Ethan,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,1998-09-18
12,2024-08-07,Silver Medal,2,STEWART Mark,Male,Great Britain,GBR,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,1995-08-25
12,2024-08-07,Bronze Medal,3,CONSONNI Simone,Male,Italy,ITA,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,1994-09-12
12,2024-08-07,Bronze Medal,3,GANNA Filippo,Male,Italy,ITA,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,1996-07-25
12,2024-08-07,Bronze Medal,3,LAMON Francesco,Male,Italy,ITA,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,1994-02-05
12,2024-08-07,Bronze Medal,3,MILAN Jonathan,Male,Italy,ITA,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,2000-10-01
12,2024-08-07,Bronze Medal,3,MORO Manlio,Male,Italy,ITA,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,2002-03-17
12,2024-08-07,Gold Medal,1,CUMMINS Olivia,Female,United States,USA,United States,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,2003-08-06
12,2024-08-07,Gold Medal,1,EHRLICH Emily,Female,United States,USA,United States,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,1993-12-25
12,2024-08-07,Gold Medal,1,FAULKNER Kristen,Female,United States,USA,United States,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,1992-12-18
12,2024-08-07,Gold Medal,1,VALENTE Jennifer,Female,United States,USA,United States,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,1994-12-24
12,2024-08-07,Gold Medal,1,WILLIAMS Lily,Female,United States,USA,United States,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,1994-06-24
12,2024-08-07,Gold Medal,1,DYGERT Chloe,Female,United States,USA,United States,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,1997-01-01
12,2024-08-07,Silver Medal,2,BOTHA Bryony,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,1997-11-04
12,2024-08-07,Silver Medal,2,WOLLASTON Ally,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,2001-01-04
12,2024-08-07,Silver Medal,2,SHEARMAN Emily,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,1999-02-23
12,2024-08-07,Silver Medal,2,SHIELDS Nicole,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,1999-09-09
12,2024-08-07,Silver Medal,2,DONNELLY Samantha,Female,New Zealand,NZL,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,2001-12-13
12,2024-08-07,Bronze Medal,3,EVANS Neah,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,1990-08-01
12,2024-08-07,Bronze Medal,3,BARKER Elinor,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,1994-09-07
12,2024-08-07,Bronze Medal,3,KNIGHT Josie,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,1997-03-29
12,2024-08-07,Bronze Medal,3,MORRIS Anna,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,1995-06-13
12,2024-08-07,Bronze Medal,3,ROBERTS Jessica,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,1999-04-11
12,2024-08-07,Bronze Medal,3,BARKER Megan,Female,Great Britain,GBR,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,1997-08-15
13,2024-08-08,Gold Medal,1,HOLLOWAY Grant,Male,United States,USA,United States,,,Athletics,Men's 110m Hurdles,ATH,1997-11-19
13,2024-08-08,Silver Medal,2,ROBERTS Daniel,Male,United States,USA,United States,,,Athletics,Men's 110m Hurdles,ATH,1997-11-13
13,2024-08-08,Bronze Medal,3,BROADBELL Rasheed,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's 110m Hurdles,ATH,2000-08-13
13,2024-08-08,Gold Medal,1,TEBOGO Letsile,Male,Botswana,BOT,Botswana,,,Athletics,Men's 200m,ATH,2003-06-07
13,2024-08-08,Silver Medal,2,BEDNAREK Kenneth,Male,United States,USA,United States,,,Athletics,Men's 200m,ATH,1998-10-14
13,2024-08-08,Bronze Medal,3,LYLES Noah,Male,United States,USA,United States,,,Athletics,Men's 200m,ATH,1997-07-18
13,2024-08-08,Gold Medal,1,NADEEM Arshad,Male,Pakistan,PAK,Pakistan,,,Athletics,Men's Javelin Throw,ATH,1997-01-02
13,2024-08-08,Silver Medal,2,CHOPRA Neeraj,Male,India,IND,India,,,Athletics,Men's Javelin Throw,ATH,1997-12-24
13,2024-08-08,Bronze Medal,3,PETERS Anderson,Male,Grenada,GRN,Grenada,,,Athletics,Men's Javelin Throw,ATH,1997-10-21
13,2024-08-08,Gold Medal,1,McLAUGHLIN-LEVRONE Sydney,Female,United States,USA,United States,,,Athletics,Women's 400m Hurdles,ATH,1999-08-07
13,2024-08-08,Silver Medal,2,COCKRELL Anna,Female,United States,USA,United States,,,Athletics,Women's 400m Hurdles,ATH,1997-08-28
13,2024-08-08,Bronze Medal,3,BOL Femke,Female,Netherlands,NED,Netherlands,,,Athletics,Women's 400m Hurdles,ATH,2000-02-23
13,2024-08-08,Gold Medal,1,DAVIS-WOODHALL Tara,Female,United States,USA,United States,,,Athletics,Women's Long Jump,ATH,1999-05-20
13,2024-08-08,Silver Medal,2,MIHAMBO Malaika,Female,Germany,GER,Germany,,,Athletics,Women's Long Jump,ATH,1994-02-03
13,2024-08-08,Bronze Medal,3,MOORE Jasmine,Female,United States,USA,United States,,,Athletics,Women's Long Jump,ATH,2001-05-01
13,2024-08-08,Gold Medal,1,DUSMATOV Hasanboy,Male,Uzbekistan,UZB,Uzbekistan,,,Boxing,Men's 51kg,HATH,1993-06-24
13,2024-08-08,Silver Medal,2,BENNAMA Billal,Male,France,FRA,France,,,Boxing,Men's 51kg,HATH,1998-06-14
13,2024-08-08,Bronze Medal,3,SENIOR Charlie,Male,Australia,AUS,Australia,,,Boxing,Men's 57kg,HATH,2001-11-20
13,2024-08-08,Bronze Medal,3,IBANEZ DIAZ Javier,Male,Bulgaria,BUL,Bulgaria,,,Boxing,Men's 57kg,HATH,1996-07-14
13,2024-08-08,Gold Medal,1,CHANG Yuan,Female,China,CHN,China,,,Boxing,Women's 54kg,HATH,1997-06-24
13,2024-08-08,Silver Medal,2,AKBAS Hatice,Female,Türkiye,TUR,Türkiye,,,Boxing,Women's 54kg,HATH,2001-06-24
13,2024-08-08,Bronze Medal,3,PARKER Caitlin,Female,Australia,AUS,Australia,,,Boxing,Women's 75kg,HATH,1996-04-17
13,2024-08-08,Bronze Medal,3,DJANKEU NGAMBA Cindy Winner,Female,EOR,EOR,Cameroon,,,Boxing,Women's 75kg,HATH,1998-09-07
13,2024-08-08,Gold Medal,1,THOMAS Benjamin,Male,France,FRA,France,,,Cycling Track,Men's Omnium,ATH,1995-09-12
13,2024-08-08,Silver Medal,2,LEITAO Iuri,Male,Portugal,POR,Portugal,,,Cycling Track,Men's Omnium,ATH,1998-07-03
13,2024-08-08,Bronze Medal,3,van den BOSSCHE Fabio,Male,Belgium,BEL,Belgium,,,Cycling Track,Men's Omnium,ATH,2000-09-21
13,2024-08-08,Gold Medal,1,ANDREWS Ellesse,Female,New Zealand,NZL,New Zealand,,,Cycling Track,Women's Keirin,ATH,1999-12-31
13,2024-08-08,Silver Medal,2,van de WOUW Hetty,Female,Netherlands,NED,Netherlands,,,Cycling Track,Women's Keirin,ATH,1998-05-29
13,2024-08-08,Bronze Medal,3,FINUCANE Emma,Female,Great Britain,GBR,Great Britain,,,Cycling Track,Women's Keirin,ATH,2002-12-22
13,2024-08-08,Gold Medal,1,XIE Siyi,Male,China,CHN,China,,,Diving,Men's 3m Springboard,ATH,1996-03-28
13,2024-08-08,Silver Medal,2,WANG Zongyuan,Male,China,CHN,China,,,Diving,Men's 3m Springboard,ATH,2001-10-24
13,2024-08-08,Bronze Medal,3,OLVERA IBARRA Osmar,Male,Mexico,MEX,Mexico,,,Diving,Men's 3m Springboard,ATH,2004-06-05
13,2024-08-08,Gold Medal,1,van ROUWENDAAL Sharon,Female,Netherlands,NED,Netherlands,,,Marathon Swimming,Women's 10km,ATH,1993-09-09
13,2024-08-08,Silver Medal,2,JOHNSON Moesha,Female,Australia,AUS,Australia,,,Marathon Swimming,Women's 10km,ATH,1997-09-19
13,2024-08-08,Bronze Medal,3,TADDEUCCI Ginevra,Female,Italy,ITA,Italy,,,Marathon Swimming,Women's 10km,ATH,1997-05-03
13,2024-08-08,Gold Medal,1,ALDRIDGE Eleanor,Female,Great Britain,GBR,Great Britain,,,Sailing,Women's Kite,ATH,1996-12-29
13,2024-08-08,Silver Medal,2,NOLOT Lauriane,Female,France,FRA,France,,,Sailing,Women's Kite,ATH,1998-12-09
13,2024-08-08,Bronze Medal,3,LAMMERTS Annelous,Female,Netherlands,NED,Netherlands,,,Sailing,Women's Kite,ATH,1993-11-01
13,2024-08-08,Gold Medal,1,LEONARDO Veddriq,Male,Indonesia,INA,Indonesia,,,Sport Climbing,Men's Speed,ATH,1997-03-11
13,2024-08-08,Silver Medal,2,WU Peng,Male,China,CHN,China,,,Sport Climbing,Men's Speed,ATH,2002-10-15
13,2024-08-08,Bronze Medal,3,WATSON Sam,Male,United States,USA,United States,,,Sport Climbing,Men's Speed,ATH,2006-02-27
13,2024-08-08,Gold Medal,1,RASHITOV Ulugbek,Male,Uzbekistan,UZB,Uzbekistan,,,Taekwondo,Men -68kg,HATH,2002-03-23
13,2024-08-08,Silver Medal,2,KAREEM Zaid,Male,Jordan,JOR,Jordan,,,Taekwondo,Men -68kg,HATH,2001-06-19
13,2024-08-08,Bronze Medal,3,LIANG Yushuai,Male,China,CHN,China,,,Taekwondo,Men -68kg,HATH,2000-09-10
13,2024-08-08,Bronze Medal,3,PONTES Edival,Male,Brazil,BRA,Brazil,,,Taekwondo,Men -68kg,HATH,1997-10-11
13,2024-08-08,Gold Medal,1,KIM Yujin,Female,Korea,KOR,Korea,,,Taekwondo,Women -57kg,HATH,2000-10-17
13,2024-08-08,Silver Medal,2,KIYANICHANDEH Nahid,Female,IR Iran,IRI,IR Iran,,,Taekwondo,Women -57kg,HATH,1998-08-01
13,2024-08-08,Bronze Medal,3,PARK Skylar,Female,Canada,CAN,Canada,,,Taekwondo,Women -57kg,HATH,1999-06-06
13,2024-08-08,Bronze Medal,3,KIMIA Alizadeh,Female,Bulgaria,BUL,Bulgaria,,,Taekwondo,Women -57kg,HATH,1998-07-10
13,2024-08-08,Gold Medal,1,JUNIANSYAH Rizki,Male,Indonesia,INA,Indonesia,,,Weightlifting,Men's 73kg,ATH,2003-06-17
13,2024-08-08,Silver Medal,2,WICHUMA Weeraphon,Male,Thailand,THA,Thailand,,,Weightlifting,Men's 73kg,ATH,2004-08-10
13,2024-08-08,Bronze Medal,3,ANDREEV Bozhidar Dimitrov,Male,Bulgaria,BUL,Bulgaria,,,Weightlifting,Men's 73kg,ATH,1997-01-17
13,2024-08-08,Gold Medal,1,LUO Shifang,Female,China,CHN,China,,,Weightlifting,Women's 59kg,ATH,2001-04-02
13,2024-08-08,Silver Medal,2,CHARRON Maude,Female,Canada,CAN,Canada,,,Weightlifting,Women's 59kg,ATH,1993-04-28
13,2024-08-08,Bronze Medal,3,KUO Hsing-Chun,Female,Chinese Taipei,TPE,Chinese Taipei,,,Weightlifting,Women's 59kg,ATH,1993-11-26
13,2024-08-08,Gold Medal,1,ESMAEILI LEIVESI Saeid,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Greco-Roman 67kg,HATH,2003-07-15
13,2024-08-08,Silver Medal,2,NASIBOV Parviz,Male,Ukraine,UKR,Ukraine,,,Wrestling,Men's Greco-Roman 67kg,HATH,1998-08-18
13,2024-08-08,Bronze Medal,3,JAFAROV Hasrat,Male,Azerbaijan,AZE,Azerbaijan,,,Wrestling,Men's Greco-Roman 67kg,HATH,2002-10-05
13,2024-08-08,Bronze Medal,3,ORTA SANCHEZ Luis Alberto,Male,Cuba,CUB,Cuba,,,Wrestling,Men's Greco-Roman 67kg,HATH,1994-08-22
13,2024-08-08,Gold Medal,1,NOVIKOV Semen Sergeevich,Male,Bulgaria,BUL,Bulgaria,,,Wrestling,Men's Greco-Roman 87kg,HATH,1997-12-11
13,2024-08-08,Silver Medal,2,MOHMADIPIANI Alireza,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Greco-Roman 87kg,HATH,2002-10-30
13,2024-08-08,Bronze Medal,3,BELENIUK Zhan,Male,Ukraine,UKR,Ukraine,,,Wrestling,Men's Greco-Roman 87kg,HATH,1991-01-24
13,2024-08-08,Bronze Medal,3,BISULTANOV Turpal Ali,Male,Denmark,DEN,Denmark,,,Wrestling,Men's Greco-Roman 87kg,HATH,2001-10-14
13,2024-08-08,Gold Medal,1,FUJINAMI Akari,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 53kg,HATH,2003-11-11
13,2024-08-08,Silver Medal,2,YEPEZ GUZMAN Lucia Yamileth,Female,Ecuador,ECU,Ecuador,,,Wrestling,Women's Freestyle 53kg,HATH,2001-02-18
13,2024-08-08,Bronze Medal,3,CHOE Hyo Gyong,Female,DPR Korea,PRK,DPR Korea,,,Wrestling,Women's Freestyle 53kg,HATH,2000-05-10
13,2024-08-08,Bronze Medal,3,PANG Qianyu,Female,China,CHN,China,,,Wrestling,Women's Freestyle 53kg,HATH,1996-11-13
13,2024-08-08,Gold Medal,1,LIU Hao,Male,China,CHN,China,LIU Hao / JI Bowen,M,Canoe Sprint,Men's Canoe Double 500m,COUP,1993-09-06
13,2024-08-08,Gold Medal,1,JI Bowen,Male,China,CHN,China,LIU Hao / JI Bowen,M,Canoe Sprint,Men's Canoe Double 500m,COUP,2002-02-22
13,2024-08-08,Silver Medal,2,CASADEI Gabriele,Male,Italy,ITA,Italy,CASADEI Gabriele / TACCHINI Carlo,M,Canoe Sprint,Men's Canoe Double 500m,COUP,2002-08-10
13,2024-08-08,Silver Medal,2,TACCHINI Carlo,Male,Italy,ITA,Italy,CASADEI Gabriele / TACCHINI Carlo,M,Canoe Sprint,Men's Canoe Double 500m,COUP,1995-01-25
13,2024-08-08,Bronze Medal,3,MORENO Joan Antoni,Male,Spain,ESP,Spain,MORENO Joan Antoni / DOMINGUEZ Diego,M,Canoe Sprint,Men's Canoe Double 500m,COUP,2000-04-04
13,2024-08-08,Bronze Medal,3,DOMINGUEZ Diego,Male,Spain,ESP,Spain,MORENO Joan Antoni / DOMINGUEZ Diego,M,Canoe Sprint,Men's Canoe Double 500m,COUP,2003-05-04
13,2024-08-08,Gold Medal,1,RENDSCHMIDT Max,Male,Germany,GER,Germany,Germany,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1993-12-12
13,2024-08-08,Gold Medal,1,LEMKE Max,Male,Germany,GER,Germany,Germany,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1996-12-02
13,2024-08-08,Gold Medal,1,SCHOPF Jacob,Male,Germany,GER,Germany,Germany,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1999-06-08
13,2024-08-08,Gold Medal,1,LIEBSCHER-LUCZ Tom,Male,Germany,GER,Germany,Germany,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1993-08-03
13,2024-08-08,Silver Medal,2,FITZSIMMONS Riley,Male,Australia,AUS,Australia,Australia,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1996-07-27
13,2024-08-08,Silver Medal,2,van der WESTHUYZEN Pierre,Male,Australia,AUS,Australia,Australia,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,2003-08-18
13,2024-08-08,Silver Medal,2,COLLINS Jackson,Male,Australia,AUS,Australia,Australia,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1998-11-05
13,2024-08-08,Silver Medal,2,HAVARD Noah,Male,Australia,AUS,Australia,Australia,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,2000-10-11
13,2024-08-08,Bronze Medal,3,CRAVIOTTO Saul,Male,Spain,ESP,Spain,Spain,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1984-11-03
13,2024-08-08,Bronze Medal,3,AREVALO Carlos,Male,Spain,ESP,Spain,Spain,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1993-12-06
13,2024-08-08,Bronze Medal,3,COOPER Marcus,Male,Spain,ESP,Spain,Spain,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1994-10-03
13,2024-08-08,Bronze Medal,3,GERMADE Rodrigo,Male,Spain,ESP,Spain,Spain,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,1990-08-23
13,2024-08-08,Gold Medal,1,CARRINGTON Lisa,Female,New Zealand,NZL,New Zealand,New Zealand,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,1989-06-23
13,2024-08-08,Gold Medal,1,HOSKIN Alicia,Female,New Zealand,NZL,New Zealand,New Zealand,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,2000-02-06
13,2024-08-08,Gold Medal,1,BRETT Olivia,Female,New Zealand,NZL,New Zealand,New Zealand,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,2001-06-18
13,2024-08-08,Gold Medal,1,VAUGHAN Tara,Female,New Zealand,NZL,New Zealand,New Zealand,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,2003-12-28
13,2024-08-08,Silver Medal,2,PASZEK Paulina,Female,Germany,GER,Germany,Germany,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,1997-10-26
13,2024-08-08,Silver Medal,2,HAKE Jule Marie,Female,Germany,GER,Germany,Germany,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,1999-09-24
13,2024-08-08,Silver Medal,2,JAGSCH Pauline,Female,Germany,GER,Germany,Germany,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,2003-03-13
13,2024-08-08,Silver Medal,2,BRUESSLER Sarah,Female,Germany,GER,Germany,Germany,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,1994-04-08
13,2024-08-08,Bronze Medal,3,PUPP Noemi,Female,Hungary,HUN,Hungary,Hungary,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,1998-07-28
13,2024-08-08,Bronze Medal,3,FOJT Sara,Female,Hungary,HUN,Hungary,Hungary,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,2003-12-03
13,2024-08-08,Bronze Medal,3,CSIPES Tamara,Female,Hungary,HUN,Hungary,Hungary,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,1989-08-24
13,2024-08-08,Bronze Medal,3,GAZSO Alida Dora,Female,Hungary,HUN,Hungary,Hungary,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,2000-04-18
13,2024-08-08,Bronze Medal,3,EL KAJOUI Munir,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,1989-05-10
13,2024-08-08,Bronze Medal,3,HAKIMI Achraf,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,1998-11-04
13,2024-08-08,Bronze Medal,3,NAKACH Akram,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2002-04-07
13,2024-08-08,Bronze Medal,3,BOUKAMIR Mehdi,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2004-01-26
13,2024-08-08,Bronze Medal,3,TAHIF Adil,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2001-02-24
13,2024-08-08,Bronze Medal,3,BOUCHOUARI Benjamin,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2001-11-13
13,2024-08-08,Bronze Medal,3,BEN SEGHIR Eliesse,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2005-02-16
13,2024-08-08,Bronze Medal,3,EL KHANNOUSS Bilal,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2004-05-10
13,2024-08-08,Bronze Medal,3,RAHIMI Soufiane,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,1996-06-02
13,2024-08-08,Bronze Medal,3,AKHOMACH Ilias,Male,Morocco,MAR,Morocco,Morocco,M,Football,Men,HTEAM,2004-04-16
