day,medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,birth_date
7,08-02-2024,Silver Medal,2,WARD McLain,Male,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,10-17-1975
7,08-02-2024,Silver Medal,2,FARRINGTON Kent,Male,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,12-28-1980
7,08-02-2024,Silver Medal,2,KRAUT Laura,Female,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,11-14-1965
7,08-02-2024,Silver Medal,2,COOK Karl,Male,United States,USA,United States,United States of America,O,Equestrian,Jumping Team,TEAM,12-25-1990
7,08-02-2024,Bronze Medal,3,STAUT Kevin,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,11-15-1980
7,08-02-2024,Bronze Medal,3,DELESTRE Simon,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,06-21-1981
7,08-02-2024,Bronze Medal,3,EPAILLARD Julien,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,07-24-1977
7,08-02-2024,Bronze Medal,3,PERREAU Olivier,Male,France,FRA,France,France,O,Equestrian,Jumping Team,TEAM,06-23-1986
7,08-02-2024,Gold Medal,1,SIKLOSI Gergely,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,09-04-1997
7,08-02-2024,Gold Medal,1,KOCH Mate Tamas,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,09-17-1999
7,08-02-2024,Gold Medal,1,ANDRASFI Tibor,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,12-10-1999
7,08-02-2024,Gold Medal,1,NAGY David,Male,Hungary,HUN,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,07-14-1999
7,08-02-2024,Silver Medal,2,KANO Koki,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,12-19-1997
7,08-02-2024,Silver Medal,2,MINOBE Kazuyasu,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,07-15-1987
7,08-02-2024,Silver Medal,2,YAMADA Masaru,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,06-14-1994
7,08-02-2024,Silver Medal,2,KOMATA Akira,Male,Japan,JPN,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,01-31-1998
7,08-02-2024,Bronze Medal,3,BERAN Jiri,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,01-18-1982
7,08-02-2024,Bronze Medal,3,JURKA Jakub,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,06-13-1999
7,08-02-2024,Bronze Medal,3,RUBES Martin,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,09-16-1996
7,08-02-2024,Bronze Medal,3,CUPR Michal,Male,Czechia,CZE,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,12-23-1991
7,08-02-2024,Gold Medal,1,Mc CARTHY Fintan,Male,Ireland,IRL,Ireland,Ireland,M,Rowing,Lightweight Men's Double Sculls,TEAM,11-23-1996
7,08-02-2024,Gold Medal,1,O DONOVAN Paul,Male,Ireland,IRL,Ireland,Ireland,M,Rowing,Lightweight Men's Double Sculls,TEAM,04-19-1994
7,08-02-2024,Silver Medal,2,OPPO Stefano,Male,Italy,ITA,Italy,Italy,M,Rowing,Lightweight Men's Double Sculls,TEAM,09-12-1994
7,08-02-2024,Silver Medal,2,SOARES Gabriel,Male,Italy,ITA,Italy,Italy,M,Rowing,Lightweight Men's Double Sculls,TEAM,01-22-1997
7,08-02-2024,Bronze Medal,3,PAPAKONSTANTINOU Antonios,Male,Greece,GRE,Greece,Greece,M,Rowing,Lightweight Men's Double Sculls,TEAM,03-18-1999
7,08-02-2024,Bronze Medal,3,GKAIDATZIS Petros,Male,Greece,GRE,Greece,Greece,M,Rowing,Lightweight Men's Double Sculls,TEAM,11-25-2000
7,08-02-2024,Gold Medal,1,CRAIG Emily,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Lightweight Women's Double Sculls,TEAM,11-30-1992
7,08-02-2024,Gold Medal,1,GRANT Imogen,Female,Great Britain,GBR,Great Britain,Great Britain,W,Rowing,Lightweight Women's Double Sculls,TEAM,02-26-1996
7,08-02-2024,Silver Medal,2,van GRONINGEN Gianina Elena,Female,Romania,ROU,Romania,Romania,W,Rowing,Lightweight Women's Double Sculls,TEAM,05-21-1995
7,08-02-2024,Silver Medal,2,COZMIUC Ionela Livia,Female,Romania,ROU,Romania,Romania,W,Rowing,Lightweight Women's Double Sculls,TEAM,01-03-1995
7,08-02-2024,Bronze Medal,3,KONTOU Dimitra,Female,Greece,GRE,Greece,Greece,W,Rowing,Lightweight Women's Double Sculls,TEAM,09-23-2005
7,08-02-2024,Bronze Medal,3,FITSIOU Zoi,Female,Greece,GRE,Greece,Greece,W,Rowing,Lightweight Women's Double Sculls,TEAM,09-14-1995
7,08-02-2024,Gold Medal,1,SINKOVIC Martin,Male,Croatia,CRO,Croatia,Croatia,M,Rowing,Men's Pair,TEAM,11-10-1989
7,08-02-2024,Gold Medal,1,SINKOVIC Valent,Male,Croatia,CRO,Croatia,Croatia,M,Rowing,Men's Pair,TEAM,08-02-1988
7,08-02-2024,Silver Medal,2,WYNNE-GRIFFITH Oliver,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Pair,TEAM,05-29-1994
7,08-02-2024,Silver Medal,2,GEORGE Tom,Male,Great Britain,GBR,Great Britain,Great Britain,M,Rowing,Men's Pair,TEAM,09-22-1994
7,08-02-2024,Bronze Medal,3,ROEOESLI Roman,Male,Switzerland,SUI,Switzerland,Switzerland,M,Rowing,Men's Pair,TEAM,09-22-1993
7,08-02-2024,Bronze Medal,3,GULICH Andrin,Male,Switzerland,SUI,Switzerland,Switzerland,M,Rowing,Men's Pair,TEAM,03-09-1999
7,08-02-2024,Gold Medal,1,CLEVERING Ymkje,Female,Netherlands,NED,Netherlands,Netherlands,W,Rowing,Women's Pair,TEAM,07-17-1995
7,08-02-2024,Gold Medal,1,MEESTER Veronique,Female,Netherlands,NED,Netherlands,Netherlands,W,Rowing,Women's Pair,TEAM,04-07-1995
7,08-02-2024,Silver Medal,2,VRINCEANU Ioana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Pair,TEAM,03-07-1994
7,08-02-2024,Silver Medal,2,ANGHEL Roxana,Female,Romania,ROU,Romania,Romania,W,Rowing,Women's Pair,TEAM,01-01-1998
7,08-02-2024,Bronze Medal,3,MORRISON Jess,Female,Australia,AUS,Australia,Australia,W,Rowing,Women's Pair,TEAM,05-18-1992
7,08-02-2024,Bronze Medal,3,McINTYRE Annabelle,Female,Australia,AUS,Australia,Australia,W,Rowing,Women's Pair,TEAM,09-12-1996
7,08-02-2024,Gold Medal,1,BOTIN le CHEVER Diego,Male,Spain,ESP,Spain,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,M,Sailing,Men's Skiff,TEAM,12-25-1993
7,08-02-2024,Gold Medal,1,TRITTEL PAUL Florian,Male,Spain,ESP,Spain,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,M,Sailing,Men's Skiff,TEAM,05-23-1994
7,08-02-2024,Silver Medal,2,McHARDIE Isaac,Male,New Zealand,NZL,New Zealand,McHARDIE Isaac / McKENZIE William,M,Sailing,Men's Skiff,TEAM,07-06-1997
7,08-02-2024,Silver Medal,2,McKENZIE William,Male,New Zealand,NZL,New Zealand,McHARDIE Isaac / McKENZIE William,M,Sailing,Men's Skiff,TEAM,02-19-1997
7,08-02-2024,Bronze Medal,3,BARROWS Ian,Male,United States,USA,United States,BARROWS Ian Macdill / HENKEN Hans Dakota August,M,Sailing,Men's Skiff,TEAM,01-14-1995
7,08-02-2024,Bronze Medal,3,HENKEN Hans,Male,United States,USA,United States,BARROWS Ian Macdill / HENKEN Hans Dakota August,M,Sailing,Men's Skiff,TEAM,06-04-1992
7,08-02-2024,Gold Medal,1,van AANHOLT Odile,Female,Netherlands,NED,Netherlands,van AANHOLT Odile / DUETZ Annette,W,Sailing,Women's Skiff,TEAM,01-14-1998
7,08-02-2024,Gold Medal,1,DUETZ Annette,Female,Netherlands,NED,Netherlands,van AANHOLT Odile / DUETZ Annette,W,Sailing,Women's Skiff,TEAM,06-29-1993
7,08-02-2024,Silver Medal,2,BOBECK Vilma,Female,Sweden,SWE,Sweden,BOBECK Vilma / NETZLER Rebecca,W,Sailing,Women's Skiff,TEAM,01-05-1998
7,08-02-2024,Silver Medal,2,NETZLER Rebecca,Female,Sweden,SWE,Sweden,BOBECK Vilma / NETZLER Rebecca,W,Sailing,Women's Skiff,TEAM,07-22-1995
7,08-02-2024,Bronze Medal,3,STEYAERT Sarah,Female,France,FRA,France,STEYAERT Sarah / PICON Charline,W,Sailing,Women's Skiff,TEAM,11-27-1986
7,08-02-2024,Bronze Medal,3,PICON Charline,Female,France,FRA,France,STEYAERT Sarah / PICON Charline,W,Sailing,Women's Skiff,TEAM,12-23-1984
7,08-02-2024,Gold Medal,1,SINIAKOVA Katerina,Female,Czechia,CZE,Czechia,Siniakova / Machac,X,Tennis,Mixed Doubles,HCOUP,05-10-1996
7,08-02-2024,Gold Medal,1,MACHAC Tomas,Male,Czechia,CZE,Czechia,Siniakova / Machac,X,Tennis,Mixed Doubles,HCOUP,10-13-2000
7,08-02-2024,Silver Medal,2,WANG Xinyu,Female,China,CHN,China,Wang / Zhang,X,Tennis,Mixed Doubles,HCOUP,09-26-2001
7,08-02-2024,Silver Medal,2,ZHANG Zhizhen,Male,China,CHN,China,Wang / Zhang,X,Tennis,Mixed Doubles,HCOUP,10-16-1996
7,08-02-2024,Bronze Medal,3,DABROWSKI Gabriela,Female,Canada,CAN,Canada,Dabrowski / Auger-Aliassime,X,Tennis,Mixed Doubles,HCOUP,04-01-1992
7,08-02-2024,Bronze Medal,3,AUGER-ALIASSIME Felix,Male,Canada,CAN,Canada,Dabrowski / Auger-Aliassime,X,Tennis,Mixed Doubles,HCOUP,08-08-2000
8,08-03-2024,Gold Medal,1,LIM Sihyeon,Female,Korea,KOR,Korea,,,Archery,Women's Individual,HATH,06-13-2003
8,08-03-2024,Silver Medal,2,NAM Suhyeon,Female,Korea,KOR,Korea,,,Archery,Women's Individual,HATH,01-27-2005
8,08-03-2024,Bronze Medal,3,BARBELIN Lisa,Female,France,FRA,France,,,Archery,Women's Individual,HATH,04-10-2000
8,08-03-2024,Gold Medal,1,YULO Carlos Edriel,Male,Philippines,PHI,Philippines,,,Artistic Gymnastics,Men's Floor Exercise,ATH,02-16-2000
8,08-03-2024,Silver Medal,2,DOLGOPYAT Artem,Male,Israel,ISR,Israel,,,Artistic Gymnastics,Men's Floor Exercise,ATH,06-16-1997
8,08-03-2024,Bronze Medal,3,JARMAN Jake,Male,Great Britain,GBR,Great Britain,,,Artistic Gymnastics,Men's Floor Exercise,ATH,12-03-2001
8,08-03-2024,Gold Medal,1,Mc CLENAGHAN Rhys,Male,Ireland,IRL,Ireland,,,Artistic Gymnastics,Men's Pommel Horse,ATH,07-21-1999
8,08-03-2024,Silver Medal,2,KURBANOV Nariman,Male,Kazakhstan,KAZ,Kazakhstan,,,Artistic Gymnastics,Men's Pommel Horse,ATH,12-06-1997
8,08-03-2024,Bronze Medal,3,NEDOROSCIK Stephen,Male,United States,USA,United States,,,Artistic Gymnastics,Men's Pommel Horse,ATH,10-28-1998
8,08-03-2024,Gold Medal,1,BILES Simone,Female,United States,USA,United States,,,Artistic Gymnastics,Women's Vault,ATH,03-14-1997
8,08-03-2024,Silver Medal,2,ANDRADE Rebeca,Female,Brazil,BRA,Brazil,,,Artistic Gymnastics,Women's Vault,ATH,05-08-1999
8,08-03-2024,Bronze Medal,3,CAREY Jade,Female,United States,USA,United States,,,Artistic Gymnastics,Women's Vault,ATH,05-27-2000
8,08-03-2024,Gold Medal,1,ROOTH Markus,Male,Norway,NOR,Norway,,,Athletics,Men's Decathlon,ATH,12-22-2001
8,08-03-2024,Silver Medal,2,NEUGEBAUER Leo,Male,Germany,GER,Germany,,,Athletics,Men's Decathlon,ATH,06-19-2000
8,08-03-2024,Bronze Medal,3,VICTOR Lindon,Male,Grenada,GRN,Grenada,,,Athletics,Men's Decathlon,ATH,02-28-1993
8,08-03-2024,Gold Medal,1,CROUSER Ryan,Male,United States,USA,United States,,,Athletics,Men's Shot Put,ATH,12-18-1992
8,08-03-2024,Silver Medal,2,KOVACS Joe,Male,United States,USA,United States,,,Athletics,Men's Shot Put,ATH,06-28-1989
8,08-03-2024,Bronze Medal,3,CAMPBELL Rajindra,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's Shot Put,ATH,02-29-1996
8,08-03-2024,Gold Medal,1,ALFRED Julien,Female,Saint Lucia,LCA,Saint Lucia,,,Athletics,Women's 100m,ATH,06-10-2001
8,08-03-2024,Silver Medal,2,RICHARDSON Sha'carri,Female,United States,USA,United States,,,Athletics,Women's 100m,ATH,03-25-2000
8,08-03-2024,Bronze Medal,3,JEFFERSON Melissa,Female,United States,USA,United States,,,Athletics,Women's 100m,ATH,02-21-2001
8,08-03-2024,Gold Medal,1,LAFOND Thea,Female,Dominica,DMA,Dominica,,,Athletics,Women's Triple Jump,ATH,04-05-1994
8,08-03-2024,Silver Medal,2,RICKETTS Shanieka,Female,Jamaica,JAM,Jamaica,,,Athletics,Women's Triple Jump,ATH,02-02-1992
8,08-03-2024,Bronze Medal,3,MOORE Jasmine,Female,United States,USA,United States,,,Athletics,Women's Triple Jump,ATH,05-01-2001
8,08-03-2024,Bronze Medal,3,WU Shih Yi,Female,Chinese Taipei,TPE,Chinese Taipei,,,Boxing,Women's 60kg,HATH,04-27-1998
8,08-03-2024,Bronze Medal,3,SOARES FERREIRA Beatriz Iasmin,Female,Brazil,BRA,Brazil,,,Boxing,Women's 60kg,HATH,12-09-1992
8,08-03-2024,Gold Medal,1,EVENEPOEL Remco,Male,Belgium,BEL,Belgium,,,Cycling Road,Men's Road Race,ATH,01-25-2000
8,08-03-2024,Silver Medal,2,MADOUAS Valentin,Male,France,FRA,France,,,Cycling Road,Men's Road Race,ATH,07-12-1996
8,08-03-2024,Bronze Medal,3,LAPORTE Christophe,Male,France,FRA,France,,,Cycling Road,Men's Road Race,ATH,12-11-1992
8,08-03-2024,Gold Medal,1,ZEIDLER Oliver,Male,Germany,GER,Germany,,,Rowing,Men's Single Sculls,ATH,07-24-1996
8,08-03-2024,Silver Medal,2,ZALATY Yauheni,Male,AIN,AIN,Belarus,,,Rowing,Men's Single Sculls,ATH,09-09-1999
8,08-03-2024,Bronze Medal,3,van DORP Simon,Male,Netherlands,NED,Netherlands,,,Rowing,Men's Single Sculls,ATH,04-10-1997
8,08-03-2024,Gold Medal,1,FLORIJN Karolien,Female,Netherlands,NED,Netherlands,,,Rowing,Women's Single Sculls,ATH,04-06-1998
8,08-03-2024,Silver Medal,2,TWIGG Emma,Female,New Zealand,NZL,New Zealand,,,Rowing,Women's Single Sculls,ATH,03-01-1987
8,08-03-2024,Bronze Medal,3,SENKUTE Viktorija,Female,Lithuania,LTU,Lithuania,,,Rowing,Women's Single Sculls,ATH,04-12-1996
8,08-03-2024,Gold Medal,1,REUVENY Tom,Male,Israel,ISR,Israel,,,Sailing,Men's Windsurfing,ATH,06-12-2000
8,08-03-2024,Silver Medal,2,MORRIS Grae,Male,Australia,AUS,Australia,,,Sailing,Men's Windsurfing,ATH,10-16-2003
8,08-03-2024,Bronze Medal,3,van OPZEELAND Luuc,Male,Netherlands,NED,Netherlands,,,Sailing,Men's Windsurfing,ATH,05-21-1999
8,08-03-2024,Gold Medal,1,MAGGETTI Marta,Female,Italy,ITA,Italy,,,Sailing,Women's Windsurfing,ATH,01-10-1996
8,08-03-2024,Silver Medal,2,KANTOR Sharon,Female,Israel,ISR,Israel,,,Sailing,Women's Windsurfing,ATH,01-28-2003
8,08-03-2024,Bronze Medal,3,WILSON Emma,Female,Great Britain,GBR,Great Britain,,,Sailing,Women's Windsurfing,ATH,04-07-1999
8,08-03-2024,Gold Medal,1,YANG Jiin,Female,Korea,KOR,Korea,,,Shooting,25m Pistol Women,ATH,05-20-2003
8,08-03-2024,Silver Medal,2,JEDRZEJEWSKI Camille,Female,France,FRA,France,,,Shooting,25m Pistol Women,ATH,04-25-2002
8,08-03-2024,Bronze Medal,3,MAJOR Veronika,Female,Hungary,HUN,Hungary,,,Shooting,25m Pistol Women,ATH,03-19-1997
8,08-03-2024,Gold Medal,1,HANCOCK Vincent,Male,United States,USA,United States,,,Shooting,Skeet Men,ATH,03-19-1989
8,08-03-2024,Silver Medal,2,PRINCE Conner Lynn,Male,United States,USA,United States,,,Shooting,Skeet Men,ATH,03-28-2000
8,08-03-2024,Bronze Medal,3,LEE Meng Yuan,Male,Chinese Taipei,TPE,Chinese Taipei,,,Shooting,Skeet Men,ATH,08-25-1994
8,08-03-2024,Gold Medal,1,MILAK Kristof,Male,Hungary,HUN,Hungary,,,Swimming,Men's 100m Butterfly,ATH,02-20-2000
8,08-03-2024,Silver Medal,2,LIENDO Josh,Male,Canada,CAN,Canada,,,Swimming,Men's 100m Butterfly,ATH,08-20-2002
8,08-03-2024,Bronze Medal,3,KHARUN Ilya,Male,Canada,CAN,Canada,,,Swimming,Men's 100m Butterfly,ATH,02-07-2005
8,08-03-2024,Gold Medal,1,McINTOSH Summer,Female,Canada,CAN,Canada,,,Swimming,Women's 200m Individual Medley,ATH,08-18-2006
8,08-03-2024,Silver Medal,2,DOUGLASS Kate,Female,United States,USA,United States,,,Swimming,Women's 200m Individual Medley,ATH,11-17-2001
8,08-03-2024,Bronze Medal,3,McKEOWN Kaylee,Female,Australia,AUS,Australia,,,Swimming,Women's 200m Individual Medley,ATH,07-12-2001
8,08-03-2024,Gold Medal,1,LEDECKY Katie,Female,United States,USA,United States,,,Swimming,Women's 800m Freestyle,ATH,03-17-1997
8,08-03-2024,Silver Medal,2,TITMUS Ariarne,Female,Australia,AUS,Australia,,,Swimming,Women's 800m Freestyle,ATH,09-07-2000
8,08-03-2024,Bronze Medal,3,MADDEN Paige,Female,United States,USA,United States,,,Swimming,Women's 800m Freestyle,ATH,10-22-1998
8,08-03-2024,Gold Medal,1,CHEN Meng,Female,China,CHN,China,,,Table Tennis,Women's Singles,HATH,01-15-1994
8,08-03-2024,Silver Medal,2,SUN Yingsha,Female,China,CHN,China,,,Table Tennis,Women's Singles,HATH,11-04-2000
8,08-03-2024,Bronze Medal,3,HAYATA Hina,Female,Japan,JPN,Japan,,,Table Tennis,Women's Singles,HATH,07-07-2000
8,08-03-2024,Bronze Medal,3,MUSETTI Lorenzo,Male,Italy,ITA,Italy,,,Tennis,Men's Singles,HATH,03-03-2002
8,08-03-2024,Gold Medal,1,ZHENG Qinwen,Female,China,CHN,China,,,Tennis,Women's Singles,HATH,10-08-2002
8,08-03-2024,Silver Medal,2,VEKIC Donna,Female,Croatia,CRO,Croatia,,,Tennis,Women's Singles,HATH,06-28-1996
8,08-03-2024,Gold Medal,1,KLEIN IKKINK Isaya,Male,Netherlands,NED,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,05-13-2003
8,08-03-2024,Gold Medal,1,OMALLA Eugene,Male,Netherlands,NED,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,10-05-2000
8,08-03-2024,Gold Medal,1,BOL Femke,Female,Netherlands,NED,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,02-23-2000
8,08-03-2024,Gold Medal,1,KLAVER Lieke,Female,Netherlands,NED,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,08-20-1998
8,08-03-2024,Gold Medal,1,PEETERS Cathelijn,Female,Netherlands,NED,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,11-06-1996
8,08-03-2024,Gold Medal,1,BOERS Isayah,Male,Netherlands,NED,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,06-19-1999
8,08-03-2024,Silver Medal,2,DEADMON Bryce,Male,United States,USA,United States,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,03-26-1997
8,08-03-2024,Silver Medal,2,NORWOOD Vernon,Male,United States,USA,United States,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,04-10-1992
8,08-03-2024,Silver Medal,2,WILSON Quincy,Male,United States,USA,United States,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,01-08-2008
8,08-03-2024,Silver Medal,2,BROWN Kaylyn,Female,United States,USA,United States,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,12-31-2004
8,08-03-2024,Silver Medal,2,LITTLE Shamier,Female,United States,USA,United States,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,03-20-1995
8,08-03-2024,Silver Medal,2,WHITTAKER Isabella,Female,United States,USA,United States,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,02-15-2002
8,08-03-2024,Bronze Medal,3,DAVEY Lewis,Male,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,10-24-2000
8,08-03-2024,Bronze Medal,3,HAYDOCK-WILSON Alex,Male,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,07-28-1999
8,08-03-2024,Bronze Medal,3,JEFFERIES Ben,Male,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,09-10-1999
8,08-03-2024,Bronze Medal,3,REARDON Samuel,Male,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,10-30-2003
8,08-03-2024,Bronze Medal,3,ANNING Amber,Female,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,11-18-2000
8,08-03-2024,Bronze Medal,3,KELLY Hannah,Female,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,12-20-2000
8,08-03-2024,Bronze Medal,3,NIELSEN Laviai,Female,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,03-13-1996
8,08-03-2024,Bronze Medal,3,WILLIAMS Jodie,Female,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,09-28-1993
8,08-03-2024,Bronze Medal,3,YEARGIN Nicole,Female,Great Britain,GBR,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,08-11-1997
8,08-03-2024,Gold Medal,1,CHEN Qing Chen,Female,China,CHN,China,CHEN Qing Chen / JIA Yi Fan,W,Badminton,Women's Doubles,HCOUP,06-23-1997
8,08-03-2024,Gold Medal,1,JIA Yi Fan,Female,China,CHN,China,CHEN Qing Chen / JIA Yi Fan,W,Badminton,Women's Doubles,HCOUP,06-29-1997
8,08-03-2024,Silver Medal,2,LIU Sheng Shu,Female,China,CHN,China,LIU Sheng Shu / TAN Ning,W,Badminton,Women's Doubles,HCOUP,04-08-2004
8,08-03-2024,Silver Medal,2,TAN Ning,Female,China,CHN,China,LIU Sheng Shu / TAN Ning,W,Badminton,Women's Doubles,HCOUP,04-03-2003
8,08-03-2024,Bronze Medal,3,MATSUYAMA Nami,Female,Japan,JPN,Japan,MATSUYAMA Nami / SHIDA Chiharu,W,Badminton,Women's Doubles,HCOUP,06-28-1998
8,08-03-2024,Bronze Medal,3,SHIDA Chiharu,Female,Japan,JPN,Japan,MATSUYAMA Nami / SHIDA Chiharu,W,Badminton,Women's Doubles,HCOUP,04-29-1997
8,08-03-2024,Gold Medal,1,von BREDOW-WERNDL Jessica,Female,Germany,GER,Germany,Germany,O,Equestrian,Dressage Team,TEAM,02-16-1986
8,08-03-2024,Gold Medal,1,WANDRES Frederic,Male,Germany,GER,Germany,Germany,O,Equestrian,Dressage Team,TEAM,03-25-1987
8,08-03-2024,Gold Medal,1,WERTH Isabell,Female,Germany,GER,Germany,Germany,O,Equestrian,Dressage Team,TEAM,07-21-1969
8,08-03-2024,Gold Medal,1,ROTHENBERGER Soenke,Male,Germany,GER,Germany,Germany,O,Equestrian,Dressage Team,TEAM,10-14-1994
8,08-03-2024,Silver Medal,2,BACHMANN ANDERSEN Daniel,Male,Denmark,DEN,Denmark,Denmark,O,Equestrian,Dressage Team,TEAM,06-01-1990
8,08-03-2024,Silver Medal,2,LAUDRUP-DUFOUR Cathrine,Female,Denmark,DEN,Denmark,Denmark,O,Equestrian,Dressage Team,TEAM,01-02-1992
8,08-03-2024,Silver Medal,2,SKODBORG MERRALD Nanna,Female,Denmark,DEN,Denmark,Denmark,O,Equestrian,Dressage Team,TEAM,10-08-1993
8,08-03-2024,Silver Medal,2,SLOTH Nadja Aaboe,Female,Denmark,DEN,Denmark,Denmark,O,Equestrian,Dressage Team,TEAM,10-23-1992
8,08-03-2024,Bronze Medal,3,FRY Charlotte,Female,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Dressage Team,TEAM,02-11-1996
8,08-03-2024,Bronze Medal,3,HESTER Carl,Male,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Dressage Team,TEAM,06-29-1967
8,08-03-2024,Bronze Medal,3,MOODY Becky,Female,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Dressage Team,TEAM,03-16-1980
8,08-03-2024,Bronze Medal,3,GOULD Andrew,Male,Great Britain,GBR,Great Britain,Great Britain,O,Equestrian,Dressage Team,TEAM,05-21-1980
8,08-03-2024,Gold Medal,1,KHARLAN Olga,Female,Ukraine,UKR,Ukraine,Ukraine,W,Fencing,Women's Sabre Team,HTEAM,09-04-1990
8,08-03-2024,Gold Medal,1,KOMASHCHUK Alina,Female,Ukraine,UKR,Ukraine,Ukraine,W,Fencing,Women's Sabre Team,HTEAM,04-24-1993
8,08-03-2024,Gold Medal,1,KRAVATSKA Olena,Female,Ukraine,UKR,Ukraine,Ukraine,W,Fencing,Women's Sabre Team,HTEAM,06-22-1992
8,08-03-2024,Gold Medal,1,BAKASTOVA Yuliia,Female,Ukraine,UKR,Ukraine,Ukraine,W,Fencing,Women's Sabre Team,HTEAM,06-26-1996
8,08-03-2024,Silver Medal,2,YOON Jisu,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,01-24-1993
8,08-03-2024,Silver Medal,2,JEON Hayoung,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,08-18-2001
8,08-03-2024,Silver Medal,2,CHOI Sebin,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,08-11-2000
8,08-03-2024,Silver Medal,2,JEON Eunhye,Female,Korea,KOR,Korea,Republic of Korea,W,Fencing,Women's Sabre Team,HTEAM,08-01-1997
8,08-03-2024,Bronze Medal,3,EMURA Misaki,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,11-20-1998
8,08-03-2024,Bronze Medal,3,TAKASHIMA Risa,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,02-08-1999
8,08-03-2024,Bronze Medal,3,FUKUSHIMA Shihomi,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,06-19-1995
8,08-03-2024,Bronze Medal,3,OZAKI Seri,Female,Japan,JPN,Japan,Japan,W,Fencing,Women's Sabre Team,HTEAM,09-22-2002
8,08-03-2024,Gold Medal,1,BOUKLI Shirine,Female,France,FRA,France,France,X,Judo,Mixed Team,HTEAM,01-24-1999
