medal_date,medal_type,medal_code,name,country_code,gender,discipline,event,event_type,url_event
2024-08-07,Silver Medal,2,Anne-Marie RINDOM,DEN,W,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--
2024-08-07,Bronze Medal,3,Line Flem HOEST,NOR,W,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--
2024-08-07,Gold Medal,1,Keegan PALMER,AUS,M,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--
2024-08-07,Silver Medal,2,Tom SCHAAR,USA,M,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--
2024-08-07,Bronze Medal,3,Augusto AKIO,BRA,M,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--
2024-08-07,Gold Medal,1,Aleksandra MIROSLAW,POL,W,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------
2024-08-07,Silver Medal,2,DENG Lijuan,CHN,W,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------
2024-08-07,Bronze Medal,3,Aleksandra KALUCKA,POL,W,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------
2024-08-07,Gold Medal,1,PARK Taejoon,KOR,M,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/fnl-000100--
2024-08-07,Silver Medal,2,Gashim MAGOMEDOV,AZE,M,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/fnl-000100--
2024-08-07,Bronze Medal,3,Cyrian RAVET,FRA,M,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/repf000100--
2024-08-07,Bronze Medal,3,Mohamed Khalil JENDOUBI,TUN,M,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/repf000200--
2024-08-07,Gold Medal,1,Panipak WONGPATTANAKIT,THA,W,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--
2024-08-07,Silver Medal,2,GUO Qing,CHN,W,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--
2024-08-07,Bronze Medal,3,Mobina NEMATZADEH,IRI,W,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000100--
2024-08-07,Bronze Medal,3,Lena STOJKOVIC,CRO,W,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000200--
2024-08-07,Gold Medal,1,LI Fabin,CHN,M,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--
2024-08-07,Silver Medal,2,Theerapong SILACHAI,THA,M,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--
2024-08-07,Bronze Medal,3,Hampton MORRIS,USA,M,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--
2024-08-07,Gold Medal,1,HOU Zhihui,CHN,W,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--
2024-08-07,Silver Medal,2,Mihaela Valentina CAMBEI,ROU,W,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--
2024-08-07,Bronze Medal,3,Surodchana KHAMBAO,THA,W,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--
2024-08-07,Gold Medal,1,KUSAKA Nao,JPN,M,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/fnl-000100--
2024-08-07,Silver Medal,2,Demeu ZHADRAYEV,KAZ,M,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/fnl-000100--
2024-08-07,Bronze Medal,3,Malkhas AMOYAN,ARM,M,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/repf000100--
2024-08-07,Bronze Medal,3,Akzhol MAKHMUDOV,KGZ,M,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/repf000200--
2024-08-07,Gold Medal,1,Mohammadhadi SARAVI,IRI,M,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/fnl-000100--
2024-08-07,Silver Medal,2,Artur ALEKSANYAN,ARM,M,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/fnl-000100--
2024-08-07,Bronze Medal,3,Gabriel Alejandro ROSILLO KINDELAN,CUB,M,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/repf000100--
2024-08-07,Bronze Medal,3,Uzur DZHUZUPBEKOV,KGZ,M,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/repf000200--
2024-08-07,Gold Medal,1,Sarah Ann HILDEBRANDT,USA,W,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/fnl-000100--
2024-08-07,Silver Medal,2,Yusneylis GUZMAN LOPEZ,CUB,W,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/fnl-000100--
2024-08-07,Bronze Medal,3,SUSAKI Yui,JPN,W,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/repf000100--
2024-08-07,Bronze Medal,3,FENG Ziqi,CHN,W,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/repf000200--
2024-08-08,Gold Medal,1,Grant HOLLOWAY,USA,M,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--
2024-08-08,Silver Medal,2,Daniel ROBERTS,USA,M,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--
2024-08-08,Bronze Medal,3,Rasheed BROADBELL,JAM,M,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--
2024-08-08,Gold Medal,1,Letsile TEBOGO,BOT,M,Athletics,Men's 200m,ATH,/en/paris-2024/results/athletics/men-s-200m/fnl-000100--
2024-08-08,Silver Medal,2,Kenneth BEDNAREK,USA,M,Athletics,Men's 200m,ATH,/en/paris-2024/results/athletics/men-s-200m/fnl-000100--
2024-08-08,Bronze Medal,3,Noah LYLES,USA,M,Athletics,Men's 200m,ATH,/en/paris-2024/results/athletics/men-s-200m/fnl-000100--
2024-08-08,Gold Medal,1,Arshad NADEEM,PAK,M,Athletics,Men's Javelin Throw,ATH,/en/paris-2024/results/athletics/men-s-javelin-throw/fnl-000100--
2024-08-08,Silver Medal,2,Neeraj CHOPRA,IND,M,Athletics,Men's Javelin Throw,ATH,/en/paris-2024/results/athletics/men-s-javelin-throw/fnl-000100--
2024-08-08,Bronze Medal,3,Anderson PETERS,GRN,M,Athletics,Men's Javelin Throw,ATH,/en/paris-2024/results/athletics/men-s-javelin-throw/fnl-000100--
2024-08-08,Gold Medal,1,Sydney McLAUGHLIN-LEVRONE,USA,W,Athletics,Women's 400m Hurdles,ATH,/en/paris-2024/results/athletics/women-s-400m-hurdles/fnl-000100--
2024-08-08,Silver Medal,2,Anna COCKRELL,USA,W,Athletics,Women's 400m Hurdles,ATH,/en/paris-2024/results/athletics/women-s-400m-hurdles/fnl-000100--
2024-08-08,Bronze Medal,3,Femke BOL,NED,W,Athletics,Women's 400m Hurdles,ATH,/en/paris-2024/results/athletics/women-s-400m-hurdles/fnl-000100--
2024-08-08,Gold Medal,1,Tara DAVIS-WOODHALL,USA,W,Athletics,Women's Long Jump,ATH,/en/paris-2024/results/athletics/women-s-long-jump/fnl-000100--
2024-08-08,Silver Medal,2,Malaika MIHAMBO,GER,W,Athletics,Women's Long Jump,ATH,/en/paris-2024/results/athletics/women-s-long-jump/fnl-000100--
2024-08-08,Bronze Medal,3,Jasmine MOORE,USA,W,Athletics,Women's Long Jump,ATH,/en/paris-2024/results/athletics/women-s-long-jump/fnl-000100--
2024-08-08,Gold Medal,1,Hasanboy DUSMATOV,UZB,M,Boxing,Men's 51kg,HATH,/en/paris-2024/results/boxing/men-s-51kg/fnl-000100--
2024-08-08,Silver Medal,2,Billal BENNAMA,FRA,M,Boxing,Men's 51kg,HATH,/en/paris-2024/results/boxing/men-s-51kg/fnl-000100--
2024-08-08,Bronze Medal,3,Charlie SENIOR,AUS,M,Boxing,Men's 57kg,HATH,/en/paris-2024/results/boxing/men-s-57kg/sfnl000100--
2024-08-08,Bronze Medal,3,Javier IBANEZ DIAZ,BUL,M,Boxing,Men's 57kg,HATH,/en/paris-2024/results/boxing/men-s-57kg/sfnl000200--
2024-08-08,Gold Medal,1,CHANG Yuan,CHN,W,Boxing,Women's 54kg,HATH,/en/paris-2024/results/boxing/women-s-54kg/fnl-000100--
2024-08-08,Silver Medal,2,Hatice AKBAS,TUR,W,Boxing,Women's 54kg,HATH,/en/paris-2024/results/boxing/women-s-54kg/fnl-000100--
2024-08-08,Bronze Medal,3,Caitlin PARKER,AUS,W,Boxing,Women's 75kg,HATH,/en/paris-2024/results/boxing/women-s-75kg/sfnl000100--
2024-08-08,Bronze Medal,3,Cindy Winner DJANKEU NGAMBA,EOR,W,Boxing,Women's 75kg,HATH,/en/paris-2024/results/boxing/women-s-75kg/sfnl000200--
2024-08-08,Gold Medal,1,LIU/JI,CHN,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------
2024-08-08,Silver Medal,2,CASADEI/TACCHINI,ITA,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------
2024-08-08,Bronze Medal,3,MORENO/DOMINGUEZ,ESP,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------
2024-08-08,Gold Medal,1,Germany,GER,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,/en/paris-2024/results/canoe-sprint/men-s-kayak-four-500m/fnl---------
2024-08-08,Silver Medal,2,Australia,AUS,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,/en/paris-2024/results/canoe-sprint/men-s-kayak-four-500m/fnl---------
2024-08-08,Bronze Medal,3,Spain,ESP,M,Canoe Sprint,Men's Kayak Four 500m,TEAM,/en/paris-2024/results/canoe-sprint/men-s-kayak-four-500m/fnl---------
2024-08-08,Gold Medal,1,New Zealand,NZL,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,/en/paris-2024/results/canoe-sprint/women-s-kayak-four-500m/fnl---------
2024-08-08,Silver Medal,2,Germany,GER,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,/en/paris-2024/results/canoe-sprint/women-s-kayak-four-500m/fnl---------
2024-08-08,Bronze Medal,3,Hungary,HUN,W,Canoe Sprint,Women's Kayak Four 500m,TEAM,/en/paris-2024/results/canoe-sprint/women-s-kayak-four-500m/fnl---------
2024-08-08,Gold Medal,1,Benjamin THOMAS,FRA,M,Cycling Track,Men's Omnium,ATH,/en/paris-2024/results/cycling-track/men-s-omnium/pts-000100--
2024-08-08,Silver Medal,2,Iuri LEITAO,POR,M,Cycling Track,Men's Omnium,ATH,/en/paris-2024/results/cycling-track/men-s-omnium/pts-000100--
2024-08-08,Bronze Medal,3,Fabio van den BOSSCHE,BEL,M,Cycling Track,Men's Omnium,ATH,/en/paris-2024/results/cycling-track/men-s-omnium/pts-000100--
2024-08-08,Gold Medal,1,Ellesse ANDREWS,NZL,W,Cycling Track,Women's Keirin,ATH,/en/paris-2024/results/cycling-track/women-s-keirin/fnl---------
2024-08-08,Silver Medal,2,Hetty van de WOUW,NED,W,Cycling Track,Women's Keirin,ATH,/en/paris-2024/results/cycling-track/women-s-keirin/fnl---------
2024-08-08,Bronze Medal,3,Emma FINUCANE,GBR,W,Cycling Track,Women's Keirin,ATH,/en/paris-2024/results/cycling-track/women-s-keirin/fnl---------
2024-08-08,Gold Medal,1,XIE Siyi,CHN,M,Diving,Men's 3m Springboard,ATH,/en/paris-2024/results/diving/men-s-3m-springboard/fnl-000100--
2024-08-08,Silver Medal,2,WANG Zongyuan,CHN,M,Diving,Men's 3m Springboard,ATH,/en/paris-2024/results/diving/men-s-3m-springboard/fnl-000100--
2024-08-08,Bronze Medal,3,Osmar OLVERA IBARRA,MEX,M,Diving,Men's 3m Springboard,ATH,/en/paris-2024/results/diving/men-s-3m-springboard/fnl-000100--
2024-08-08,Bronze Medal,3,Morocco,MAR,M,Football,Men,HTEAM,/en/paris-2024/results/football/men/fnl-000200--
2024-08-08,Gold Medal,1,Netherlands,NED,M,Hockey,Men,HTEAM,/en/paris-2024/results/hockey/men/fnl-000100--
2024-08-08,Silver Medal,2,Germany,GER,M,Hockey,Men,HTEAM,/en/paris-2024/results/hockey/men/fnl-000100--
2024-08-08,Bronze Medal,3,India,IND,M,Hockey,Men,HTEAM,/en/paris-2024/results/hockey/men/fnl-000200--
2024-08-08,Gold Medal,1,Sharon van ROUWENDAAL,NED,W,Marathon Swimming,Women's 10km,ATH,/en/paris-2024/results/marathon-swimming/women-s-10km/fnl-000100--
2024-08-08,Silver Medal,2,Moesha JOHNSON,AUS,W,Marathon Swimming,Women's 10km,ATH,/en/paris-2024/results/marathon-swimming/women-s-10km/fnl-000100--
2024-08-08,Bronze Medal,3,Ginevra TADDEUCCI,ITA,W,Marathon Swimming,Women's 10km,ATH,/en/paris-2024/results/marathon-swimming/women-s-10km/fnl-000100--
2024-08-08,Gold Medal,1,VADLAU/MAEHR,AUT,X,Sailing,Mixed Dinghy,TEAM,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--
2024-08-08,Silver Medal,2,OKADA/YOSHIOKA,JPN,X,Sailing,Mixed Dinghy,TEAM,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--
2024-08-08,Bronze Medal,3,DAHLBERG/KARLSSON,SWE,X,Sailing,Mixed Dinghy,TEAM,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--
2024-08-08,Gold Medal,1,TITA/BANTI,ITA,X,Sailing,Mixed Multihull,TEAM,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--
2024-08-08,Silver Medal,2,MAJDALANI/BOSCO,ARG,X,Sailing,Mixed Multihull,TEAM,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--
2024-08-08,Bronze Medal,3,WILKINSON/DAWSON,NZL,X,Sailing,Mixed Multihull,TEAM,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--
2024-08-08,Gold Medal,1,Eleanor ALDRIDGE,GBR,W,Sailing,Women's Kite,ATH,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--
2024-08-08,Silver Medal,2,Lauriane NOLOT,FRA,W,Sailing,Women's Kite,ATH,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--
2024-08-08,Bronze Medal,3,Annelous LAMMERTS,NED,W,Sailing,Women's Kite,ATH,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--
2024-08-08,Gold Medal,1,Veddriq LEONARDO,INA,M,Sport Climbing,Men's Speed,ATH,/en/paris-2024/results/sport-climbing/men-s-speed/------------
2024-08-08,Silver Medal,2,WU Peng,CHN,M,Sport Climbing,Men's Speed,ATH,/en/paris-2024/results/sport-climbing/men-s-speed/------------
2024-08-08,Bronze Medal,3,Sam WATSON,USA,M,Sport Climbing,Men's Speed,ATH,/en/paris-2024/results/sport-climbing/men-s-speed/------------
2024-08-08,Gold Medal,1,Ulugbek RASHITOV,UZB,M,Taekwondo,Men -68kg,HATH,/en/paris-2024/results/taekwondo/men--68kg/fnl-000100--
2024-08-08,Silver Medal,2,Zaid KAREEM,JOR,M,Taekwondo,Men -68kg,HATH,/en/paris-2024/results/taekwondo/men--68kg/fnl-000100--
2024-08-08,Bronze Medal,3,LIANG Yushuai,CHN,M,Taekwondo,Men -68kg,HATH,/en/paris-2024/results/taekwondo/men--68kg/repf000100--
2024-08-08,Bronze Medal,3,Edival PONTES,BRA,M,Taekwondo,Men -68kg,HATH,/en/paris-2024/results/taekwondo/men--68kg/repf000200--
2024-08-08,Gold Medal,1,KIM Yujin,KOR,W,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--
2024-08-08,Silver Medal,2,Nahid KIYANICHANDEH,IRI,W,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--
2024-08-08,Bronze Medal,3,Skylar PARK,CAN,W,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/repf000100--
2024-08-08,Bronze Medal,3,Alizadeh KIMIA,BUL,W,Taekwondo,Women -57kg,HATH,/en/paris-2024/results/taekwondo/women--57kg/repf000200--
2024-08-08,Gold Medal,1,Rizki JUNIANSYAH,INA,M,Weightlifting,Men's 73kg,ATH,/en/paris-2024/results/weightlifting/men-s-73kg/fnl-000100--
2024-08-08,Silver Medal,2,Weeraphon WICHUMA,THA,M,Weightlifting,Men's 73kg,ATH,/en/paris-2024/results/weightlifting/men-s-73kg/fnl-000100--
2024-08-08,Bronze Medal,3,Bozhidar Dimitrov ANDREEV,BUL,M,Weightlifting,Men's 73kg,ATH,/en/paris-2024/results/weightlifting/men-s-73kg/fnl-000100--
2024-08-08,Gold Medal,1,LUO Shifang,CHN,W,Weightlifting,Women's 59kg,ATH,/en/paris-2024/results/weightlifting/women-s-59kg/fnl-000100--
2024-08-08,Silver Medal,2,Maude CHARRON,CAN,W,Weightlifting,Women's 59kg,ATH,/en/paris-2024/results/weightlifting/women-s-59kg/fnl-000100--
2024-08-08,Bronze Medal,3,KUO Hsing-Chun,TPE,W,Weightlifting,Women's 59kg,ATH,/en/paris-2024/results/weightlifting/women-s-59kg/fnl-000100--
2024-08-08,Gold Medal,1,Saeid ESMAEILI LEIVESI,IRI,M,Wrestling,Men's Greco-Roman 67kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/fnl-000100--
2024-08-08,Silver Medal,2,Parviz NASIBOV,UKR,M,Wrestling,Men's Greco-Roman 67kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/fnl-000100--
2024-08-08,Bronze Medal,3,Hasrat JAFAROV,AZE,M,Wrestling,Men's Greco-Roman 67kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/repf000100--
2024-08-08,Bronze Medal,3,Luis Alberto ORTA SANCHEZ,CUB,M,Wrestling,Men's Greco-Roman 67kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/repf000200--
2024-08-08,Gold Medal,1,Semen Sergeevich NOVIKOV,BUL,M,Wrestling,Men's Greco-Roman 87kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/fnl-000100--
2024-08-08,Silver Medal,2,Alireza MOHMADIPIANI,IRI,M,Wrestling,Men's Greco-Roman 87kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/fnl-000100--
2024-08-08,Bronze Medal,3,Zhan BELENIUK,UKR,M,Wrestling,Men's Greco-Roman 87kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/repf000100--
2024-08-08,Bronze Medal,3,Turpal Ali BISULTANOV,DEN,M,Wrestling,Men's Greco-Roman 87kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/repf000200--
2024-08-08,Gold Medal,1,FUJINAMI Akari,JPN,W,Wrestling,Women's Freestyle 53kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/fnl-000100--
2024-08-08,Silver Medal,2,Lucia Yamileth YEPEZ GUZMAN,ECU,W,Wrestling,Women's Freestyle 53kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/fnl-000100--
2024-08-08,Bronze Medal,3,CHOE Hyo Gyong,PRK,W,Wrestling,Women's Freestyle 53kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/repf000100--
2024-08-08,Bronze Medal,3,PANG Qianyu,CHN,W,Wrestling,Women's Freestyle 53kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/repf000200--
2024-08-09,Gold Medal,1,Canada,CAN,M,Athletics,Men's 4 x 100m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--
2024-08-09,Silver Medal,2,South Africa,RSA,M,Athletics,Men's 4 x 100m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--
2024-08-09,Bronze Medal,3,Great Britain,GBR,M,Athletics,Men's 4 x 100m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--
2024-08-09,Gold Medal,1,Rai BENJAMIN,USA,M,Athletics,Men's 400m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-400m-hurdles/fnl-000100--
2024-08-09,Silver Medal,2,Karsten WARHOLM,NOR,M,Athletics,Men's 400m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-400m-hurdles/fnl-000100--
2024-08-09,Bronze Medal,3,Alison dos SANTOS,BRA,M,Athletics,Men's 400m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-400m-hurdles/fnl-000100--
2024-08-09,Gold Medal,1,Jordan Alejandro DIAZ FORTUN,ESP,M,Athletics,Men's Triple Jump,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--
2024-08-09,Silver Medal,2,Pedro PICHARDO,POR,M,Athletics,Men's Triple Jump,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--
2024-08-09,Bronze Medal,3,Andy DIAZ HERNANDEZ,ITA,M,Athletics,Men's Triple Jump,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--
2024-08-09,Gold Medal,1,Beatrice CHEBET,KEN,W,Athletics,"Women's 10,000m",ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--
2024-08-09,Silver Medal,2,Nadia BATTOCLETTI,ITA,W,Athletics,"Women's 10,000m",ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--
2024-08-09,Bronze Medal,3,Sifan HASSAN,NED,W,Athletics,"Women's 10,000m",ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--
2024-08-09,Gold Medal,1,United States,USA,W,Athletics,Women's 4 x 100m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--
2024-08-09,Silver Medal,2,Great Britain,GBR,W,Athletics,Women's 4 x 100m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--
2024-08-09,Bronze Medal,3,Germany,GER,W,Athletics,Women's 4 x 100m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--
2024-08-09,Gold Medal,1,Marileidy PAULINO,DOM,W,Athletics,Women's 400m,ATH,/en/paris-2024/results/athletics/women-s-400m/fnl-000100--
2024-08-09,Silver Medal,2,Salwa Eid NASER,BRN,W,Athletics,Women's 400m,ATH,/en/paris-2024/results/athletics/women-s-400m/fnl-000100--
2024-08-09,Bronze Medal,3,Natalia KACZMAREK,POL,W,Athletics,Women's 400m,ATH,/en/paris-2024/results/athletics/women-s-400m/fnl-000100--
2024-08-09,Gold Medal,1,Yemisi OGUNLEYE,GER,W,Athletics,Women's Shot Put,ATH,/en/paris-2024/results/athletics/women-s-shot-put/fnl-000100--
2024-08-09,Silver Medal,2,Maddison-Lee WESCHE,NZL,W,Athletics,Women's Shot Put,ATH,/en/paris-2024/results/athletics/women-s-shot-put/fnl-000100--
2024-08-09,Bronze Medal,3,SONG Jiayuan,CHN,W,Athletics,Women's Shot Put,ATH,/en/paris-2024/results/athletics/women-s-shot-put/fnl-000100--
2024-08-09,Gold Medal,1,ANA PATRICIA/DUDA,BRA,W,Beach Volleyball,Women,HTEAM,/en/paris-2024/results/beach-volleyball/women/fnl-000100--
2024-08-09,Silver Medal,2,MELISSA/BRANDIE,CAN,W,Beach Volleyball,Women,HTEAM,/en/paris-2024/results/beach-volleyball/women/fnl-000100--
2024-08-09,Bronze Medal,3,HUBERLI/BRUNNER,SUI,W,Beach Volleyball,Women,HTEAM,/en/paris-2024/results/beach-volleyball/women/fnl-000200--
2024-08-09,Gold Medal,1,Asadkhuja MUYDINKHUJAEV,UZB,M,Boxing,Men's 71kg,HATH,/en/paris-2024/results/boxing/men-s-71kg/fnl-000100--
2024-08-09,Silver Medal,2,Marco Alonso VERDE ALVAREZ,MEX,M,Boxing,Men's 71kg,HATH,/en/paris-2024/results/boxing/men-s-71kg/fnl-000100--
2024-08-09,Gold Medal,1,Lazizbek MULLOJONOV,UZB,M,Boxing,Men's 92kg,HATH,/en/paris-2024/results/boxing/men-s-92kg/fnl-000100--
2024-08-09,Silver Medal,2,Loren Berto ALFONSO DOMINGUEZ,AZE,M,Boxing,Men's 92kg,HATH,/en/paris-2024/results/boxing/men-s-92kg/fnl-000100--
2024-08-09,Gold Medal,1,WU Yu,CHN,W,Boxing,Women's 50kg,HATH,/en/paris-2024/results/boxing/women-s-50kg/fnl-000100--
2024-08-09,Silver Medal,2,Buse Naz CAKIROGLU,TUR,W,Boxing,Women's 50kg,HATH,/en/paris-2024/results/boxing/women-s-50kg/fnl-000100--
2024-08-09,Gold Medal,1,Imane KHELIF,ALG,W,Boxing,Women's 66kg,HATH,/en/paris-2024/results/boxing/women-s-66kg/fnl-000100--
2024-08-09,Silver Medal,2,YANG Liu,CHN,W,Boxing,Women's 66kg,HATH,/en/paris-2024/results/boxing/women-s-66kg/fnl-000100--
2024-08-09,Gold Medal,1,AMI,JPN,W,Breaking,B-Girls,HATH,/en/paris-2024/results/breaking/b-girls/fnl-000100--
2024-08-09,Silver Medal,2,NICKA,LTU,W,Breaking,B-Girls,HATH,/en/paris-2024/results/breaking/b-girls/fnl-000100--
2024-08-09,Bronze Medal,3,671,CHN,W,Breaking,B-Girls,HATH,/en/paris-2024/results/breaking/b-girls/fnl-000200--
2024-08-09,Gold Medal,1,Martin FUKSA,CZE,M,Canoe Sprint,Men's Canoe Single 1000m,ATH,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/fnl---------
2024-08-09,Silver Medal,2,Isaquias QUEIROZ,BRA,M,Canoe Sprint,Men's Canoe Single 1000m,ATH,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/fnl---------
2024-08-09,Bronze Medal,3,Serghei TARNOVSCHI,MDA,M,Canoe Sprint,Men's Canoe Single 1000m,ATH,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/fnl---------
2024-08-09,Gold Medal,1,SCHOPF/LEMKE,GER,M,Canoe Sprint,Men's Kayak Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------
2024-08-09,Silver Medal,2,NADAS/TOTKA,HUN,M,Canoe Sprint,Men's Kayak Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------
2024-08-09,Bronze Medal,3,van der WE/GREEN,AUS,M,Canoe Sprint,Men's Kayak Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------
